,Unnamed: 0,Unnamed: 0.1,category,url,question
557,557,940,hipertensi,/komunitas/topic/darah-tinggi-33," tan, apakah di usi muda 22 tahun sudah ada gejala darah tinggi? apa sebenarnya penyebabnya? bagaimana cara mengenali gejalanya? dan bagaimna cara mengatasi darah tinggi .
mohon dijawab. terimakasih"
1078,1078,1286,stroke,/komunitas/topic/kekentalan-darah-4,",
 umur 88 thn....kira2 10 th lalu stroke sisi kanan , tpÂ  msh bs jalan sendiri......sudah 3 bln ada bengkak di jari telunjuk kaki kiri belum sembuh smp hr ini dan kaki kirinya dingin.... hasil test agregasi trombosit terakhir utk adp 5um -2 um- 1um di atas batas normal.... kesan hiperagregasi trombosit....
sebelumnter meresepkan ascardia+pletaal 50 mg (bulan 1) kemudian diganti cardio aspirin +plavix75mg (bulan 2).... setelah kira2 setengah jalan mengkonsumsi obat pengencer darah,  kena flu, lalu di resepkan dr. umum dgn lincocin 500mg+ cataflam+ tuvaloz.... akibatnya mengalami luka di lambung/ usus ( ini berdasarkan hasil bab nya hitam) dan dirawat di rs selama 4 hr... selama di rs semua obat stop , natrium +kalium nya drop di bawah normal, di infus cevtum 2x/hr + kcl 12.5ml lalu obat mag inpepsa + kapsul natrium 3x/hr.... saat ini ibu sy sudah pulg di rumah.... tp jari kaki nya msh bengkak... yg ingin sy kan kpd  : saya harus konsultasi kan ke  spesialis bagian apa yah  ? apa kah perlu di lakukan test d-dimer?Â   
was
Â 
Â 
Â 
Â 
Â 
"
853,853,2750,serangan-jantung,/komunitas/topic/susah-bernafas-2,"
  , uda 2 hari dada saya terasa sakit  , susah bernafas dan kadang terasa ngilu gitu  , apa lagi di riau selalu kabut
tu penyakit apa  ??
solusinya gimana  ??"
1071,1071,1346,stroke,/komunitas/topic/iskemik-di-parasela-kanan,", saya pernah ct scan dan hasilnya relatif tegas di parasela kanan,iskemik...

maksud iskemik di parasela kanan itu apa ...?

penyebab iskemik itu apa ?
terimakasih 
"
309,309,372,gagal-jantung,/komunitas/topic/dosis-captoprilee2b1b,"permisi, . saya berusia 21th, 3minggu yang lalu  menganjurkan konsumsi captopril 12,5mg sudah habis beberapa hari yang lalu. saya baru saja membaca tentang kaplet captopril. disini saya temukan dosis hipertensi 25mg lebih, sedangkan untuk gagal jantung hanya 6,5-12,5mg. dosis hipertensi lebih besar ketimbang dosis untuk gagal jantung? apakah hipertensi lebih berbahaya ketimbang gagal jantung?atau mungkin ada hal lain di setiap dosisnya?, dan mohon maklum, saya hanya orang awam yang ingin tau. , .
"
443,443,814,gagal-jantung,/komunitas/topic/pembengkakan-karna-jantung,", , (60th).
sdang mndrita sakit paru2,dan sekarang lgi mnjalani rawat jalan 6 bulan.
sudah hampir 6 bulan,  juga menderita sakit jantung,asam lambung dll.
dan sekarang beliau mengalami pembengkakan keras pada kaki,tangan & jg perut,shingga beliau sudah susah untuk mlakukan gerak.
biasanya sehabis tdur/duduk. pembengkakan itu menumpuk pada suatu titik bagian tubuh,sehingga saya melakukan pijat pelan,untuk mendorong pembengkakan itu.
menurut ,pijat pelan yg saya lakukan itu membahayakan/boleh dilakukan.
."
237,237,2318,aritmia,/komunitas/topic/jantung-bderdetak-berdebar-nafas-ngosan-sendawa-berlebih," nama saya bayu umur 31 tahun,   udah 4 tahun ini saya sering merasakan dada kadang terasa berdetak sesekali, kadang juga berdebar seperti artimia, denyut jantung tidak teratur, disertai sendawa berlebih, kadang juga agak panik atau parno kalau udah kambuh, seperti takut, kalo d buat aktifitas berat seperti lari atau angkat berat nafas ngos""an, setelah itu dada berdetak, itu gejala apa  kira "" ?
dulunya saya perokok sama kopi tapi udah 4 tahun ini berhenti setelah terkena gejala ini,mohon bantuann saya musti kontrol ke  spesialis apa ? soalnya saya sudah habis banyak tapi gak kunjung sembuh dengan penyakit ini
"
26,26,429,aritmia,/komunitas/topic/penyebab-irama-jantung-tidak-beraturan-pada-lansia,"umur nenek saya 84 th,dia punya dm tipe 2,neuropati dan ckd grade 2. pada saat istirahat tiba2 irama jantung nya tidak beraturan,penyebab nya apa ya?
"
569,569,992,hipertensi,/komunitas/topic/tensi-meter-digital-2," ,  apakah jika baterai pada tensi meter digital lemah jika digunakan untuk mengukur tekanan darah maka akan menampilkan hasil tekanan darah tinggi walaupun tekanan darah normal?  sebelumnya"
858,858,2554,serangan-jantung,/komunitas/topic/nyeri-dada-61,"sy ibu 3 anak usia 40 thn.belakangan ini kl masuk angin dada sampai punggung atas.apakah gejala skt jantung? mengingat sy jg hipertensi tp saat ini tensi sy sedang normal
terima ksh"
1007,1007,2673,serangan-jantung,/komunitas/topic/hipertensi-22,".  umur 59 tahun, tekanan darahnya selalu tinggi, sekitar 140/80 - 200/80. terkadang kalau 170 keatas sekidit amnesia. setahun terakhir rutin minum amlodipin 10mg tiap pagi atas perintah  umum. apakah tindakan yg harus saya lakukan supaya tekanan darah  normal? atau saya harus ke  spesialis apa untuk pemeriksaan lebih detail? ."
281,281,2137,gagal-jantung,/komunitas/topic/obat-apa-bt-hilangin-kaki-bengkak-itu," kaki dan tangannya bengkak trs kadang jantung berdebar.. kyk mau pingsan... trs kadang batuk.. batuknya gak hilang2..itu penyakit apa ?? dia mang ada darah tggi, diabetes, maag, kolesterol... mohon infonya... thx"
589,589,910,hipertensi,/komunitas/topic/hipertensi-87," ,

saya perempuan berusia 24 tahun, saat usia saya 21 tahun saya hamil  sebelum saya hamil tensi darah saya normal  tetapi setelah saya hamil tensi saya selalu tinggi  sampai sekarang pun tensi saya tetap tinggi .

bagaimana cara saya untuk menjaga tensi saya normal ?

saya takut kalau salah minum obat , karena saat ini saya menyusui anak kedua sa yang masih berusia 5 bulan.

mohon untuk sarannya .

terima masih"
236,236,2264,aritmia,/komunitas/topic/bagaimana-cara-mengatasinya-57,"asmualaikum , . akhir-akhir ini saya ada masalah sama jantung sa. debaran jatung saya tidak seperti biasanya, saya merasa ada satu kali debaran yang menghentak kencang (kaget, tiba2) kemudian jantung saya kembali normal (berdetak seperti biasanya). lalu selang beberapa menit (tidak tentu) jantung saya kembali seperti itu lagi seperti ada satu kali debaran kencang (dug.. dag...) keras sekali . kadang bukan cuma satu kali debaran kencang, kadang juga selang satu detik debar kencang lagi bisa sampai tiga kali. seperti itu , kira-kira saya ini sudah mengalami penyakit jantung kah  ? saya takut  :'("
15,15,875,aritmia,/komunitas/topic/di-dalam-tubuh-sebelah-kiri-kaya-ada-yang-bergerak," 3 hari kebelakang ini di dalam tubuh saya kaya ada yang gerak-gerak sendiri, kadang ada di dada sebelah kiri, kadang diperut sebelah kiri, pas tidur kerasa banget kaya ada yang gerak2, kalau pas beridiri ga kerasa, apa itu cacing atau apa?

terus sehabis olahraga kulit bibir saya mengelupas tapi berwarna hitam, bisa kan bibir mengelupas warna putih agak kemerahan?
"
457,457,2210,gagal-jantung,/komunitas/topic/apakah-asma-bisa-di-sembuhkan-atau-tidak, saya kaya terasa sesak  terus kadang dada saya suka sakit kalo di tekan apakah saya penderita asma
94,94,431,aritmia,/komunitas/topic/dada-sesak5478c3,",   .. umur saya 18 tahun, 3 hari belakangan ini dada saya terasa nyeri dan sesak sekali serta denyut jantung saya tidak normal , badan juga terasa lemas . itu  ? mohon solusinya juga , .
"
914,914,2669,serangan-jantung,/komunitas/topic/sakit-dada-kiri-paling-bawah, ... br ni saya rasakan sakit/nyeri berlebih di bagian dada kiri paling bawah tepatny dibawah paru kiri sering kambuh dimalam hari dan menjalar ke bahu/lengan kiri disertai sesak/ sakit saat pengambilan napas. itu gejala apa ? trims
1261,1261,1830,stroke,/komunitas/topic/stroke-24,", .  mendadak susah ngomong , beliau juga bilang ka ada bagian badan yang sakit sepereti di lengan, di kepala, rasa gatal di kaki. itu apakah gejala stroke ? semoga saja tidak. akan tetapi jika iya, apakah solusi dan langkah awal yang harus saya ambil ? karena setelah di periksa di dua tempat , ada yang bilang stroke ada juga yang bilang darah tinggi 180 . mohon jawabn, segera. saya sangat takut . terimakasih"
1011,1011,570,serangan-jantung,/komunitas/topic/gejala-41,"tadi  saya mengalami sakit di dada sekitar kurang lebih 1 menit, setelah itu beberapa menit kemudian saya mengalami lemas dan pusing dan badan terasa merinding/cemas tetapi saya tidak berkeringat, apakah ini gejala angin duduk?
"
112,112,2378,aritmia,/komunitas/topic/aritimia,apakah penyakit aritimia bisa sembuh?
518,518,2208,gagal-jantung,/komunitas/topic/apa-penyebab-sindrom-nefrotik,", 2 bulan yg lalu sy di duga menderita sindrom nefrotik..sebulan yg lalu ueh sembuh, tp skrg malah kambuh lg yaa , sebelumnya perut sampe kaki yg bengkak. skrg muka ampe perut yg bengkak, penyebabnya apa yaa ??
napa bisa kambuh lagi??
apa dr makanan ato aktivitas sehari-hari??
mohon penjelasann,  ."
1296,1296,2032,stroke,/komunitas/topic/obat-skit-badan-sebelah,.  knpa yach badan sya skit sbelah kiri kadang2 juga ad rsa nusuk2 sering keram jari tangan sya knpa yach tlog lha bri saran dan sya klau terkena air yang sejuk tidak bisa pasti sya truss kesejukan
860,860,2791,serangan-jantung,/komunitas/topic/osteoporosis-2," ,  usianya sudah 78 tahun ,, beberapa tahun ini sejak terpeleset sering ngeluh sakit pinggang , hingga nggak tahan duduk lama dilantai sampai sekarang ,, dan baru baru ini  merasakan. nyeri yg amat sangat di lengan bagian kiri ,,hingga saya pikir terserang asam urat dan saya memberi obat ,,tapi rasa nyeri tidak hilang juga , lengannya tidak ada luka atau ruam apalagi benjolan ,, apakah itu osteoporosis  ?? dan adakah obat penghilang rasa nyeri pada osteoporosis ??"
1162,1162,718,stroke,/komunitas/topic/ibu-saya-mengalami-pecahnya-penbuluh-darah-pada-otaknya,", ... pertama di tahun 2014  terkena stroke akibat penyumbatan pembuluh darah, sampai pada bulan 8 tahun 2019, kondisi  dapat berjalan hanya saja tidak seperti orang normal pada umumnya kaki kanan dan tangan kanannya masih sulit untuk di gerakan... pada bln 8 tahun 2019 saya kurang tau tanggal brapa tepatnya karena posisi saya masih melakukan study praktek di atas kapal,  terjatuh sehingga membuat dia kembali sulit untuk ddk berjalan dan berbicara kondisi itu terus berlanjut sampai pada akhir bln 1 tahun 2019.. awalnya  hanya muntah dan tiba tiba tidak sadarkn diri... lalu di bawa kermh sakit terdekat, berdasarkan hasil dari  bahwa pembuluh darah  pecah , sehingga  dengan cpt mengambil tindakan operasi... setelah operasi sampai sekarang kira kira 10 hari terbaring di ruang icu...  masih belom tersadar, hanya saja mata  terbuka, tetapi tidak dapat melakukan apa apa, menelan ludah saja blom bisa, melihat  bernafas itu keliatannya sangat susah , dan  selalu mendengkur... peran sa apa kah  baik baik saja  ? apa kah itu proses yang normal jika di alami oleh orang yang menderita sakit seperti ibu sa ?
"
387,387,2195,gagal-jantung,/komunitas/topic/bagaimana-cara-untuk-mengatasi-tangan-basahberkeringat,", saya agustina umur 18th. mau  nih cara untuk mengatasi agar tangan nggak basah itu apa ya? soalnya saya merasa ga nyaman dengan tangan basah apalagi saat bersentuhan dengan orang lain? apakah itu juga keturunan  soalnya mama dan adek saya juga begitu. ada juga yg bilang kalau itu lemah jantung, paru paru basah, apakah itu benar ? mohon bantuannya . terimakasih"
921,921,2780,serangan-jantung,/komunitas/topic/sakit-di-bagian-dada-2,", nama saya alfian firmanzah umur 17thn
saya sering merasa sakit dibagian dada .. saya juga pernah baca2 artikel tentang penyakit jantung seperti koroner, jantung lemah dsb
ciri2 yang dimaksud sama seperti apa yang saya alami sekarang
dulu tahun 2014 saya pernah ke puskesmas terdekat untuk  mengenai penyakit apa yang saya alami
 disana memberi obat untuk mengurangi rasa nyeri dan memang ampuh
dan sekarang saya kembali mengalaminya
saya harus minom obat apa?
dan harus bagaimana ?saya tunggu balasanya
"
1012,1012,2489,serangan-jantung,/komunitas/topic/jantung-57,"..sy mau konsultasi..
sy mengalami pembengkakan jantung akibat tekanan darah yg tdk normal. bagaimana penanganannya? sejauh ini sy diberikan obat amlodipin 10ml.

trima kasih sebelumnya"
1104,1104,2014,stroke,/komunitas/topic/kali-terasa-berat,",  ..  kemarin kakinya terasa berat ketika dibawa berjalan nah sekarang malah tidak bisa berjalan,, tetapi tidak ada rasa sakit dan tidak ada tanda2 pembengkakan di area kakinya... mohon pencerahanga  , terimakasih"
1189,1189,1337,stroke,/komunitas/topic/kejang-54,"   saya kemarin ketemu sama-sama kelÂ  pasien yg pernah operasi tumor otak.dan pasien tuh juga pernah kejang-kejang.kel pasien tu bercerita kalau pada saat kejang-kejang tangan di penderita di tusuk dengan jarum biar mengeluarkan darah biar tidak terjadinya strok dan menghentikan kejang-kejang.
1. yang   apakah tanggapan  tentang cara menusuk cari pasien & mengeluarkan darah bisa menghentikan kejang-kejang & mencegah terjadinya strok?
2.apakah boleh kita membiarkan si penderita yg sedang mengalami kejang-kejang sendirian tanpa di dampingi kel satu pun?
Â 
"
1293,1293,1186,stroke,/komunitas/topic/bagaimana-munculnya-hilang-kesadaran,"alo ,kakak ipar saya di diagnosa terkena penyakit katup jantung bocor yang mengakibatkan pasien merasa sesak dan lemas,setelah berapa minggu dari rumah sakit setelah diberi obat dan di izinkan pulang untuk kontrol kedua di beri rujukan untuk operasi kerumah sakit spesialis jantung,tapi pasien setelah pulang kerumah pasein kehilangan kesadaran tidak bisa berjalan dengan benar,berbicara tidak lancar(ngelantur) dan tidak bisa mengontrol buang air besar dam kecil, apa kah akibat depresi atau akibat dari penyakit itu sendiri, kehilangan kesadaran nya terjadi ? 
"
834,834,2734,serangan-jantung,/komunitas/topic/aritmia-2,"hay ...
 tan, saya pnderita aritmia karena dulu pernah kena serangan jantung. saya sudah kontrol rawat jalan selama 6bulan tpi hanya dikasih obat trus. yg  
1.apa aritmia bisa sembuh total hanya dengan obat?
2. apakah serangan jantung itu penyebabnya cuma arteri koroner tersumbat?mksud saya tidak ada penyebab lain?"
865,865,503,serangan-jantung,/komunitas/topic/sakit-jantung333162," paman saya punya riwayat sakit jantung sekarang dalam masa penyembuhan tapi akhirÃ¢Â² ini merasakan sakit diperut bagian atas atau ulu hati itu gimana solusinterimakasih
"
115,115,2329,aritmia,/komunitas/topic/aritmia-5,  .. sebelumnya saya didiagnosa menderita aritmia . sekarang kalau saya beraktifitas agak kecapean sedikit saja tubuh saya merasa bergetar seperti mau pingsan . dan saya sering merasakan nyeri dada kiri dan apabila dibuat istirahat akan mereda . bagaimana dengan kondisi saya in? terimakasih . mohon balasannya . perempuan 17 tahun.
695,695,1556,hipertensi,/komunitas/topic/apakah-hipertensi-dapat-sembuh-total,", usia saya 42 tahun semenjak usia 18 th daya didiagnosa punya hipertenri, terkadang tekanan darah saya 130/90 kadang-kadand 130/100 sekarang rutin berobat ke puskesmas, makanan dan suplemen dariÂ  herbal pun sayaÂ  konsumsi. yang menjadi peran, sejauh mana pengaruh herbal alami terhadap penyembuhan hipertensi? dan apakah hipertensi saya dapat sembuhkan total? terimakasih"
154,154,890,aritmia,/komunitas/topic/kuku-ungu-tapi-ga-ungu-parah-jantung-berdebar-tapi-ga-parah-sakit-kepala-dan-lemas,"as""ulaikum   nan  kuku ungu tapi ungunya ga parah sama lemas sakit kepala  sama jantung berdebar  tapi ga parah berdebar n apal obat dan harus apa  terimakasih 
"
307,307,786,gagal-jantung,/komunitas/topic/sesak-napas-akibat-gagal-jantung-apakah-bisa-diobati,", mauÂ Â apakahÂ gejala gagal jantung seperti sesak napas, mengi, lemas, bisa diobati?Â https://www.alo.com/gagal-jantung/sesak-napas
"
963,963,2469,serangan-jantung,/komunitas/topic/apa-jantung-bocor-bisa-menyebabkan-serangan-jantung,"  . sebelumnya  memberitahu bahwa saya sudah menjalani rawat jalan spjp dgn diagnosa kebocoran jantung sejak tahun 2013. baru saja tadi merasakan sesak nafas hebat, nyeri dada kiri, tengkuk terasa pegal, dan berkeringat dingin (padahal ruangan ber ac). saya mengantisipasi dgn menarik napas dr hidung dan mengeluarkan dari mulut. alhamdulillah lambat laun menghilang. yang ingin saya kan, apalah penderita jantung bocor bisa terkena serangan jantung?"
1207,1207,1611,stroke,/komunitas/topic/pendarahan-selaput-otak," yang saya kan, adik ipar saya serangan stroke ke 2, kondisinya pendarahan otak, saat ini pendarahan sudah sampai ke selaput otak dan infeksi menyebar ke seluruh tubuh, tensi masih normal, suhu tubuh normal dan denyut jantung masih normal, perannya pakah masih memungkinkan operasi otak, bagaimana pasca operasinya. dan apakah masih ada harapan pulih ? 
Â "
523,523,727,hipertensi,/komunitas/topic/obat-hipertensi-9,"selama beberapa bulan ini saya diberi obat hipertensi bisoprolol 5 mg pagi, dan micardis 80 mg , tetapi kemudian saya berkunang2 dan migren, dan obat diganti hanya micardis 80 mg pagi. akan tetapi setelah beberapa waktu minum micardis 80 mg tersebut, saya merasa sering kram, detak jantung yang kadang cepat/lambat, yang paling tersiksa adalah perasaan cemas berlebih dan taku akan suatu penyakit tereutama saya sangat takut dengan serangan stroke, kesemutan di area tangan dan kadang di pipi atau di bagian kepala. pernah saya berkeringat hanya di area kepala sampai dada dan perasaan cemas yang sanga, dan mulut kering, dan sering buang air kecil. sudah saya sampaikan ke  saya, dan melalui wa boleh diganti dengan amlodipine 10 mg.sebagai second opinion apakah itu sudah cukup dengan amlodipine 10 mg pagi, dan saya juga sedang diet ketat garam dan penurunan berat badabn. mohon infonter. . saya saat diet rendah garam, penurunan bb dan olahraga rutin setiap pagi berjalan sehat."
753,753,73,hipertensi,/komunitas/topic/tensi-darah-134-orang-hamil-normalkah-atau-tinggi,"mlm ,   tensi darah saya tadi pagi 134/80 normal ataukah tinggi  bagi ibu hamil,,,soalnya hari ini saya sakit bgt kepalanya bagian atas,,karna tensi apa karna saya kurang tidur ,,soalnya akhir2 ini saya susah bgt tdur mlm
"
379,379,816,gagal-jantung,/komunitas/topic/pembengkakan-jantung-dan-batuk-berkepanjangan,".
 .
ada 2 peran .
1.kalau sakit pembengkakan jantung apakah itu berbaha?
2.kalau batuk berkepanjangan smpai suara habis apa itu penyebabn? apakah itu perlu penanganan khusus ?
 "
861,861,2813,serangan-jantung,/komunitas/topic/air-gula-untuk-obat-jantung,"hai ,
 nih, benarkah air gula untuk mengobati/meredakan sakit jantung?
bagaimana cara mengobati sakit jantung yg tepat?
apakah rokok dpt memperparah penderita jantung?"
651,651,192,hipertensi,/komunitas/topic/hipertensi-205,"
dari tadi pagi dan malam ini, saudara sy tensi nya 160an dan 100an  .. kami harus gimana ? selama ini saudara sy tidak pernah cek dan baru tadi pagi iseng2 cek tekanan darah
mohon bantuan solusin, kami harus bagaimana.  
"
76,76,2349,aritmia,/komunitas/topic/jantung-seperti-berhenti-mendadak-satu-detik,"  tentang kesehatan saya, saya berumur 19 tahun, terus terang sayang aga bingung mendeskripsikan kan nya gimana, jadi  kalo kurang dimengerti.. saya suka ngalamin perasaan seperti denyut jantung berhenti mendadak, jantung saya seperti disentak, nafas kaya yang hampos, seperti melenyap disertai batuk hanya sekali seperti kaya yang mengeluarkan udara. tapi pas mau kerasa tidak ada tanda sama sekali jadi spontan langsung kerasa, sontak saya suka kaget. tapi setelah kerasa jantung normal kembali. tapi pas jantung nya dipegang tetap berdetak, dada tidak sakit ataupun sesak, durasinya sekitar 1detik setiap sentakan dan sekali kerasa bisa sampai 1-3 sentakan, jadi sensasinya kaya orang yang lagi terkejut terus detak jantung nya seperti berhenti sedetik. namun setelah beberapa kali dirasakan, sentakan nya serasa berada di tenggorokan. awalnya saya kerasa pada saat futsal 5 tahun yang lalu dari situ saya gak pernah olahraga karena takut, tapi gejala hilang dengan sendiri nya dan dalam waktu berdekatan saya terkena asam lambung karena jarang makan pola makan yang tidak teratur dan aktifitas yang berat.. sudah 3 tahun asam lambung dan jantung saya tidak pernah kambuh kembali tapi saya gak pernah olahraga karena takut dan sering cemas.. namun beberapa bulan belakangan ini asam lambung nya kambuh kembali dan beberapa kali denyut jantung seperti mendadak berhenti kembali terutama saat olahraga namun pernah saat sedang diam pun pernah kerasa.. sudah beberapa kali ke sudah di cek ekg, paru paru dan darah semuanya normal hanya saja pada saat di cek ekg jantung saya berdebar debar karena cemas tapi kata  itu hal yang wajar.. semua  bilang saya terkena asam lambung dan diakibatkan karena stres.. apakah yang saya rasakan seperti jantung berhenti mendadak di akibatkan oleh asam lambung atau karena premature ventricular contractions (pvcs)? karena saya baca gejala yang jantung nya sama seperti pvcs? apakah itu berbahaya kalau olahraga?karena hingga saat ini saya takut buat berolahraga.. saat ini asam lambung saya sudah mulai membaik dan denyut jantung sudah beberapa bulan tidak kerasa.. tapi untuk kedepan nya apakah saya boleh berolahraga kembali? dan jantuk sperti berhenti mendadak apakah karena asam lambung atau karena premature ventricular contractions (pvcs) makasih  sebelum nya"
180,180,896,aritmia,/komunitas/topic/nyeri-lengan-6,"
saya patra 33 tahun, saya cek ekg dan hasilnya bradikardia dan ada ves+. 
1. apakah hasil tersebut berbahaya?
2. kalau nyeri lengan dan bahu apa selalu berhubungan dengan jantung , soalnya nyerinya hanya saat saya gerakan saja jika didiamkan tidak terasa. 
saya juga tidak merasa dada sakit, nafas sesak atau gejala jantung lainnya.
 sebelumnya
"
949,949,953,serangan-jantung,/komunitas/topic/apakah-usia-17-bisa-terkena-serangan-jantung,". saya andika umur saya 17th, saya sering merasa nyeri dada seperti tertekan, rasa nyeri muncul di bagian dada kiri,tengah,dan kanan. serta saya merasakan mual, berkeringat, pusing. gejala saya hampir sama dengan gejala serangan jantung. apakah saya terkena penyakit jantung ? apakah di usia muda bisa terkena penyakit jantung?

terims ."
983,983,2476,serangan-jantung,/komunitas/topic/nyeri-dada-kiri-kanan-dan-detak-jatung-tidak-stabil," mohon informasinya..
saya mahasiswa 25th, sering kali sesak nafas ketika pagi sekitar pukul 9. nyeri dada kanan kiri dan detak jantung tidak stabil, terkadang lambat/cepat. untuk nyeri dada masih saya alami sampai saat ini. sesak dan detak jantung yg tdk stabil sesaat saja/ tdk rutin. olahraga seperti biasa tdk masalah. setelah donor darah jg masih normal saja. terimakasih atas waktunya."
1121,1121,1479,stroke,/komunitas/topic/mata-sipit-sebelah-6,mata saya yg sebelah kanan sipit itu karena apa ya dan bagaimana mengatasinya
471,471,804,gagal-jantung,/komunitas/topic/gagal-jantung-8,",saya mw .  punya riwayat gagal jantung. apakah bahaya jika  mengalami shock atau kaget? terimakasih."
516,516,2129,gagal-jantung,/komunitas/topic/pembengkakkan-pada-bagian-tubuh-kanan,",    bagian tubuh sebelah kanan saya membengkak terutama
tangan lengan atas bahu bawah bahu perut atas dan nyeri pada dada paha disertai payuda ikut membengkan nyeri dan terasa berat serta pegal pegal  itu  ya ?? ."
7,7,432,aritmia,/komunitas/topic/jantung-berdebar-cepat-dan-dada-terasa-berat170b0d," , kalau misalnya jantung berdebar cepat secara tiba-tiba  ya? kadang dada saya juga terasa berat, kadang juga tangan sampe tremor.
kalau dibilang sakit enggak, cuman rada risih dan datangnya juga gak selalu tentu.
terimakasih..
"
896,896,2690,serangan-jantung,/komunitas/topic/dada-kiri-terasa-sakit-2,nan
750,750,502,hipertensi,/komunitas/topic/solusi-obat-darah-tinggi,"  .
  .
 kan ada sakit darah tinggi . biasa nya suka datang ke puskes untuk control .
nah , udah 2 bulan ini  sudah gak control2 lagi kepuskes .
 ngeluh ka kaki nya suka berasa ngilu panas dan dada suka berasa berdegub kencang sampai terasa sesak gtu .

apakah ada solusi untuk obat n tanpa harus datang control ke puskes ?
terimakasih
"
230,230,451,aritmia,/komunitas/topic/jantung-berdebar-tak-karuan--sesak-nafas--badan-lesu-letih-lemas09b12b," ..saya pria umur saya 26...  jantung saya dalam waktu"" sekarang ini selalu berdetak kencang dan di sertai nyeri??dan pernapasan saya pn terasa begitu susah(pendek) di tambah lagi badan lemas/letih dan lesu..dalam waktu beristirahat pn saya merasakan begitu tidak nyaman( kadang sesak nafas, jantung berdebar disertai nyeri, kadang juga persendian terasa nyeri)terimakasih  atas balasannya..semoga selalu diperlancar dalam segala hal. dan selalu di berikan kesehatan..aamiin
"
797,797,2453,serangan-jantung,/komunitas/topic/jantung-85," mohon bantuannya untuk studi khasus dalam skripsi ,apakah benar bahwa nilai laboratorium leukosit tinggi, albumin rendah, troponin i tinggi dan ck-mb tinggi merupakan pertanda bahwa terdapat peradangan pada otot jantung?"
876,876,2732,serangan-jantung,/komunitas/topic/kenapdengan-saya-dokter,"saya sering mual, skarang kepala saya sering merasa goyang, aktifitas apa pun yg say lakukan semua`y persaan saya goyang
ad apa dngn saya "
1126,1126,1581,stroke,/komunitas/topic/wajah-terasa-kaku-dan-tegang-dan-sakit-kepala," mohon bantuannya, wajah saya seringkali terasa kaku dan tegang, saat wajah terasa kaku sering saya merasa cemas dan perasaan menjadi tidak enak, kemudian memijat wajah dengan tangan untuk mengatasinya, tapi tetap tidak mau hilang .
apakah wajah terasa kaku berhubungan dgn tenggorokan, lidah dan telinga ? karena skrg pinggir lidah bagian dalam kiri saya jg terasa sakit, agak susah menelan terasa sampai telinga kiri.
beberapa hari belakangan jg saya mengalami sakit kepala hanya disatu titik tapi kerap berpindah2, jari2 kaki & tangan jg sering kesemutan.
apa semua yg saya rasakan itu saling berhubungan ? soalnya kemarin ke puskesmas dekat rumah saya hanya diberi obat vitamin b1 & calsium lactate.  cek darah tapi tidak diperbolehkan. tolong bantuannter. ."
245,245,898,aritmia,/komunitas/topic/irama-jantung-aneh,", pada pagi hari cuaca yg dingin saya sedang di luar mengasuh anak, tiba2 sekitar 3 detik irama jantung terasa aneh seperti sedang terjatuh dari ketinggian lalu berdebar2   tapi tidak sesak ?
"
1111,1111,1426,stroke,/komunitas/topic/pasca-stroke-2-5-tahun,"bu  yang baik,.... saya sroke homerragic 2.1 ml.... saya lumpuh bagian kanan...saya sudah mulai berjalan walau tertatih.. penyebab stroke saya aneh dan sangat jarang terjadi..saya stroke karena melihat fim biru..2 setengah tahun lalu..(ini bukan rekayasa memang itu kejadianya).. saat ini saya mulai mimpi dan gigi bagian kanan mulai terasa sakit...mungkin recovery..
tapi yang saya takutkan adalah mulai bisa mimpi lagi...dan mimpi saya tentang sex..saya tensi darah saya naik 100 , 160 , setelah bangun. bagaimana kalau mimpi saya tidak bisa mengontrol.... dari dulu saya tidak berani kosultasi ...  jawabanya umur saya 51 tahun..
"
426,426,393,gagal-jantung,/komunitas/topic/jantung-bocor-21,"asuallaikum ,  , kakak sya kemarin priksa ke , dan di diagnosa sementara adanya kebocoran jantung sebelah kanan, dan kakak saya toe sebenernya alergi sama obat obatan dan takut operasi. gejala yg di rasakan kakak saya itu , cepet capek dan lemas, pusing dan kaki bengkak . kakak saya usia sekitar 42 tahun dan mempunyai riwayat asma jg.  apa ada solusi lain selain operasi ?
"
968,968,985,serangan-jantung,/komunitas/topic/gejala-serangan-jantung-kah-2,", saya perempuan yang masih berumur 19 tahun.  , mungkinkah seumuran saya terkena serangan jantung? saya merasakan beberapa gejala yg mirip dengan serangan jantung tp bisa saja saya salah mendiagnosa tubuh saya sendiri. belakangan ini saya merasakan sakit pada rahang saya sebelah kiri, kalau saya membuka mulut sedikit besar itu akan terasa sakit; saya juga merasa detak jantung saya tidak beraturan sekarang, tidak ada apa2 tapi kadang suka seperti orang deg2an; saya juga merasakan nafas pendek dan seperti agak sedikit berat untuk ambil nafas; saya suka merasakan nyeri pada perut saya; saya jg kadang suka merasakan sakit di sebelah dada kiri saya saat  mengambil nafas; saya merasakan nyeri di bagian punggung atas saya dekat pundak; dan saya suka merasa pusing secara tiba2 dan kelelahan padahal tidak bnyk melakukan aktifitas, smpe kadang suka berasa linglung; mood saya juga jadi tidak karuan, sampai kadang saya suka merasakan kelelahan secara mental. terimakasih  atas waktunya, jika bukan serangan jantung, menurut  saya  ya?"
