category,,Unnamed: 0,category,url,question
hipertensi,932,932,hipertensi,/komunitas/topic/sakitnyeri-di-tulang-belakang,"Selamat Siang, Dok.
nama saya Hendra, usia 50 th.
Sudah beberapa minggu ini, saya merasakan sakit/nyeri di tulang belakang dan disertai badan terasa lemas. apakah ini pengaruh dari penyakit hipertensi yang tinggi Dok, mohon pencerahannya.
Atas perhatiannya saya ucapkan terima kasih
Untuk sebagai catatan medis : tensi darah saya antara 140/100 - 160/100, sudah 10 tahun ini mengalami hipertensi"
hipertensi,400,400,hipertensi,/komunitas/topic/hipertensi-173,"Siang dok mau tanya sepupu saya kan kena hipertensi 170/110. Lha priksa ke dokter dapat obat antihipertensi sampai 3 macam kalau ndak salah furosemid, spironolacton sama neovask itu knp ya dok? Trs ada efeknya bahayanya ndak ya dok. Terima kasih
"
hipertensi,1510,1510,hipertensi,/komunitas/topic/apakah-ini-hipertensi-2,"dok mau tanya,,
Usia saya 20,, Barusan saya periksa ke dokter karena kurang enak badan,, pas diperiksa tensi saya 140/70, dan suhu badan 38. Apakah saya terkena hipertensi??"
hipertensi,1524,1524,hipertensi,/komunitas/topic/yang-benar-yang-mana,"Dok hr jumat sy kontrol kandungan(11w)ke bidan. Tekanan drh sy 120/80. Besokny bdan sy tb2 lemas dan kepala sy bagian belakang terasa tegang tertekan smpai ke leher dan bahu. Lalu br ini td hr selasa sy prgi ke klinik krn skit kpala sy yg tdk knjung sembuh. Blm ada 5mnt sy duduk d ruang tunggu sy d panggil. Sy d tensi 130/80. Sy sdg takut dan tegang saat itu. Sy tanya k dokterny ktnya tegang tdk pengaruh dgn hasil tensi. Dn ktnya tekanan drh sy masih normal. Sy merasa tdk yakin dn bingung krn sblmny sy membaca artikel d alodokter ttg hipertensi dn hipotensi ktnya normal itu dibwh 120/80. Pdhl sblm menikah tekanan drh sy sll dibwh 120dn sering hipotensi. Hamil 4w kmarin 110/80. Lalu kt dktrnya skit kpala sy ini krn trlalu bnyak stres dn tegang. Sy memang punya gejala depresi ringan jd mudah takut,tegang,gelisah. Jd yg benar yg mn dok? Tekanan drh sy normal atau prehipertensi atau pengaruh dr depresi sy? Usia sy masih 20th. Kmarin dr bidan sy d beri licocalk dn caviplex d minum 1x1 seling2. Yg dr dktr td d beri sanmol 3x1 dn inlacta 1x1. Amankah d minum bersamaan?"
hipertensi,373,373,hipertensi,/komunitas/topic/halo-dok-mau-tanya-2,"Halo dokter. Saya mau bertanya apakah alasan valsartan diminum malam hari dan bisoprolol di pagi hari ?
"
hipertensi,961,961,hipertensi,/komunitas/topic/sakit-kepala-776,"Dok, umur saya 18 thn. Dari kmrin saya sakit kepala bagian kanan, rasa sakit nya di alis sampai kepala bagian belakang, dan saya juga memakai kaca mata. Kalau habis tidur terus duduk itu nyeri seperti ditusuk"" dan kalau habis duduk mau berdiri juga gitu. Sakit kepala saya ini karna apa ya dok dan gimana cara mengatasi nya?"
hipertensi,68,68,hipertensi,/komunitas/topic/hipertensi-lansia,"Mlm dok, bpk sy tensi 166/93, usianya 74 Thun, tp knp kondis badan lemes dan agak meriang? kalau minum candesartan aman gak?
"
hipertensi,660,660,hipertensi,/komunitas/topic/hipertensi-127,"Ass dok, saya mau nanya donk klo hipertensi boleh engga di suntikin vit c 500???"
hipertensi,1411,1411,hipertensi,/komunitas/topic/sakit-kepala-dan-pinggang,"selamat malam dok , saya mau tanya saya sering merasakan sakit kpala yg berlebihan kadang kala sakit itu disertai mual,
lalu saya juga sering merasakan sakit pinggang disebelah kanan, sakit nya sampai terasa lemas diseluruh tubuh apalagi klo saya kurang minum
saya berumur 19 th ttapi tensi darah saya kadang tinggi (160) kadang rendah (90)
apakah penyebab semua itu apakah karna pola makan yg tdak teratur dan aktivitas yg banyak karna pekerjaan saya? mohon penjelasan nya dok
terimakasih"
hipertensi,138,138,hipertensi,/komunitas/topic/saraf-mata-6,"Halo Dok, saya mau tanya kalau kasus mata yang sarafnya tidak dapat aliran darah, apa bisa disembuhkan? mata kanan ga dapat aliran darah sehingga mata kanannya gabisa lihat. makasih dok
"
hipertensi,795,795,hipertensi,/komunitas/topic/darah-tinggi-ibu-hamil,Halo dok istri saya usia 39 tahun sekarang hamil 21 minggu ketika d periksa k bidan d tensi tekanan darahnya 150/90mmhg..untuk riwayat darah tinggi tidak ada cuman karna anak masih kecil dan membuat kesal.apa penyebabnya..mohon info dan cara menurunkan atau solusinya...terima kasih dok atas infonya
hipertensi,533,533,hipertensi,/komunitas/topic/kaitan-tekanan-darah-dgn-kolesterol,Dok apakah tekanan darah yg tinggi berarti kolesterol nya jg tinggi???
hipertensi,435,435,hipertensi,/komunitas/topic/ginkgo-biloba,"Dok apakah mengkonsumsi ginkgo biloba dan amlodipine tidak berbahaya?
"
hipertensi,1431,1431,hipertensi,/komunitas/topic/aturan-minum-obat,"selamat malam dok! saya diresepkan oleh dokter minum obat allopurinol 300, amlodipine10 dan atorvastatin 20 dan saat ini asam lambung saya tinggi, apakah bisa saya komsumsi obat asam lambung dan suplemen vitamin pada pagi hari dan pada malam harinya saya boleh komsumsi ketiga obat resep dokter tersebut? Terima kasih atas jawabannya"
hipertensi,666,666,hipertensi,/komunitas/topic/obat-darah-tinggi-gangguan-syaraf,"Halo dok, sy mau nanya sodara sy waktu minggu yg lalu kena darah tinggi dan tensi nya 220/120, sehingga pendengaran nya sedikit terganggu dan susah berbicara seperti pelo gitu dok,apakah sodara sy terkena gangguan syaraf atau stroke ringan karna ketika di bawa ke dokter klinik tdk di sarankan periksa syaraf, dan hanya di beri obat darah tinggi nya saja seperti neuorax"
hipertensi,473,473,hipertensi,/komunitas/topic/hipertensi-dan-kolestrol,"Hallo dok,ibu sya hpertnsi dan klestrol sring gmtran. Sdah sring brobat tpi blum ad prbahan..
"
hipertensi,1070,1070,hipertensi,/komunitas/topic/menu-diet,"Selamat sore Dokter.Saya pd saat ini sedang sakit hipertensi (140/100), kolesterol tinggi (330), dan asam urat tinggi (9.2).
Info tambahan, sy tdk berolah raga. Sekarang baru sy mulai dg kegiatan berjalan kaki.
Tinggi badan 165cm, berat badan 75kg.Sy sdg menjalani pengobatan utk ketiga penyakit tsb.Yg ingin sy tanyakan, seperti apakah sebaiknya menu diet makanan yg harus sy jalani, spy tdk kontra produktif antara ketiga penyakit tsb.
Krn ketika sy baca di internet malah jadi bingung menentukan menu diet utk sy.Terima kasih atas bantuannya.Wassalam.
Herry"
hipertensi,1533,1533,hipertensi,/komunitas/topic/susah-tidur-malam-gejala-apa,"Halo dok, ibu saya usia 58th, 10 hari belakangan susah tidur malam sering terjaga, dan 3 hari belakangan tidur siang atau abis sahur pun jg susah, padahal sebelumnya bisa. Kepala sering terasa pusing dan jika duduk maupun jalan pun jg terasa pusing. Tensi ibu sy sempat 180 terus minum obat yg rutin dikasih dokter(amplodipin) turun jadi 130, abis itu tidak konsumsi naik lagi jadi 180. Ibu saya penderita tekanan darah tinggi dan punya riwayat stroke ringan, kira itu gejala apa ya dok (soalnya sm dokter puskesmas tempat ibu saya cek tensi di suruh periksa ke dr jantung)??
Terima kasih"
hipertensi,1552,1552,hipertensi,/komunitas/topic/obat-prahipertensi,Dok .. anak saya laki2 um 18 th cek tekanan 138/84...bagaimana cara menurunkan tekanan darahnya apakah aman sikasih nifedipine dosisnya brp perhari..terima kasih dokter
hipertensi,1429,1429,hipertensi,/komunitas/topic/hypertensi-7,Selamat pg dok...sya mau tanya bagai mna cara mengetahui atau menentukan sya menderita hypertensi esensial atau hypertensi sekunder. Dan apa tanda2 dr kedua.a? Trima kasih dok.
hipertensi,431,431,hipertensi,/komunitas/topic/sakit-kepala-dan-sesak-napas,"Pagi dokter ,saya ingin bertanya kenapa kepala bagian depan dan belakang sering sakit dan terkadang sesak napas
"
hipertensi,502,502,hipertensi,/komunitas/topic/solusi-obat-darah-tinggi,"Assalamualaikum dok .
Saya mau bertanya .
ibu saya kan ada sakit darah tinggi . biasa nya suka datang ke puskes untuk control .
Nah , udah 2 bulan ini ibu saya sudah gak control2 lagi kepuskes .
ibu saya ngeluh katanya Kaki nya suka berasa ngilu panas dan dada suka berasa berdegub kencang sampai terasa sesak gtu dok.

Apakah ada solusi untuk obat nya dok tanpa harus datang control ke puskes ?
Terimakasih
"
hipertensi,15,15,hipertensi,/komunitas/topic/tensi-daraha802ee,"Apakah Tensi 125/83 itu normal untuk saya yang biasa dengan Tensi rendah. Terima kasih untuk informasinya 🙏
"
hipertensi,847,847,hipertensi,/komunitas/topic/wide-pulse-pressure,"Permisi dokter, saya mau tanya. Ayah saya usianya 60 tahun, beliau mengalami gangguan tekanan darah dimana selisih antara tekanan sistol dan diastol nya berbeda jauh, tekanan darahnya 156/76 mmHg. Kira kira beliau mengidap penyakit apa dan bagaimana penanganan/tindakan awal yang tepat ya? Terima kasih"
hipertensi,73,73,hipertensi,/komunitas/topic/tensi-darah-134-orang-hamil-normalkah-atau-tinggi,"Mlm dok,maaf saya mau tanya tensi darah saya tadi pagi 134/80 normal ataukah tinggi ya dok bagi ibu hamil,,,soalnya hari ini saya sakit bgt kepalanya bagian atas,,karna tensi apa karna saya kurang tidur ya dok,,soalnya akhir2 ini saya susah bgt tdur mlm
"
hipertensi,248,248,hipertensi,/komunitas/topic/hipertensi-194,"Dok umur saya 19 tahun. Beberapa hari yg lalu saya tensi darah di pt karena saya gugup tensi saya sampai 140 lalu saat saya sudah tenang tensi saya 135 dan selang beberapa hari saya tensi lagi di klinik tensi saya 130, tensi saya selalu kisaran 130 keatas dan ayah saya punya riwayat darah tinggi, dengan melihat kejadian diatas apakah saya juga punya darah tinggi dok
"
hipertensi,297,297,hipertensi,/komunitas/topic/nyeri-bahu-akibat-hipertensi,"Selamat pagi dok... Saya mau bertanya masalah hipertensi.... Ibu saya mengalami hipertensi dan mengakibatkan nyeri pda bahu dan lengan atas malah terjadi pembengkakan. Bagaimana cara mengobatinya???? Bolehkah dikompres??? Dan kompres es atau hangat yang cocok....
"
hipertensi,167,167,hipertensi,/komunitas/topic/hipertensi-213,"Penderita darah tinggi boleh minum obat Neurobion
"
hipertensi,854,854,hipertensi,/komunitas/topic/dok-kakek-saya-mengalami-hipertensi-dan-dokter-memberi-di-obat-cardiocom,Apa fungsi obat tersebut Dok?
hipertensi,1324,1324,hipertensi,/komunitas/topic/tensi-darah-tinggi,"Pagi dok ..
Mau nanya nih Tekanan darah normal itu berapa ya dok ? terua kalo tekanan darah nya 155 per 99 itu termasuk normal apa kaga dok ?"
hipertensi,517,517,hipertensi,/komunitas/topic/obat-217,"Selamat siang dok,Dok saya mau nanya,kan saya hipertensi setiap hari harus minum obat yang saya tanyakan,selain minum obat hipertensi adakah obat yang secara herbal yang bisa menyembuhkan hipertensi dan selama berapa hari pemakaiannya??
"
hipertensi,1251,1251,hipertensi,/komunitas/topic/ketika-hipertensi-dan-serangan-panik-terjadi-bersamaan-gmn-cr-mengatasinya-dok,"Dok umur sy 28 thn 3 hr ini leher saya kaku n kencang saya tensi kmrn 170/110 td pg saya tensi 162/95 tp mslhnya saya pnya riwayat gerd dan seperti seragan panik sampe bdn lms,slt tdr, jntung berdebar,kaki seperti ksemutan.saya tkt bgt kalo saya kna stroke dok mhon solusinya trims"
hipertensi,580,580,hipertensi,/komunitas/topic/hipertensi-141,"Malam dok, bapa saya sudah 3 bulan ini baru keluar dari rumah sakit karena hipertensi. Pada saat itu bapa saya mengalami baal d setengah badan saat itu bapa saya tidak bisa jalan stengah badan seperti lemas bisa d katakan struk ringan. Apakah penyembuhan seperti itu lama ya dok?ia masih sering mengeluh lemas dan baal. Lalu tindakan apa yg harus d lakukan agar bisa sembuh total?"
hipertensi,632,632,hipertensi,/komunitas/topic/mungkinkah-obat2-hipertensi-bisa-meningkatkan-asam-urat,"Halo dokter, sayaÂ Tony, 69 th, 171 cm, 77 kg, menderita hipertensi sekaligusÂ hiper asam uratÂ dan kolesterol. SayaÂ sudah seminggu ini meminumÂ amlodipin 1x10; candesartan 1x16; dan bisoprolol 1x5 u/ hipertensi dan alopurinol 2x300 u/ asam urat serta atorvastatin 1x20 u/ kolesterol ditambah dgn obat lambung.Â  Pertanyaan saya, apakah ada dari kombinasi obat hipertensi itu yang mungkin perlu diganti karenaÂ  bertentangan dengan obat asam urat ? dan kalau ada apa obat penggantinya. Tensi saya saat ini masih tinggi 150/100, belum stabil,Â  bisa naik turun terkadang 140/85, 135/90; 150/90 dan minggu lalu sempat 193/100 (suka pusing);Â  asam urat 9,3 (ada gout) dan kolesterol 230, LDL 164 ; HDL 48 Selanjutnya saya ingin saran mengantisipasiÂ  menurunnya fungsi ginjal sebagai konsekwensiÂ  banyaknya obat yang akan diminum. Saya diberikan sejumlah obat untuk diminum rutin setiap hari dalam satu bulan, sementara creatinin saya mulai naik ke 1,4. (6 bulan lalu 1,1); ureum 39; glukosa sewaktu 84
Maaf kalau saya menyebut nama-nama obat disini, dan mohon dibalas japri melalui email tonytmsirait@gmail.com, terimakasih.Â 
Â "
hipertensi,0,0,hipertensi,/komunitas/topic/obat-penurun-darah-tinggi9e46e6,"Hallo Dok saya mau bertanya ??saya baru 2 hari minum obat penurun darah tinggi Tapi epek sampngnya kenpa batuk ga berhenti2 dan ga bisa tidur ya dokApa boleh saya hentikan saja minum obatnya Terimakasih
"
hipertensi,1270,1270,hipertensi,/komunitas/topic/apa-obat-untuk-sakit-kepala-14,Dok aku mau tanyak apa sih obatnya orang sakit kepala kecuali obat karena saya sakit kepala hampir tiap hari
hipertensi,913,913,hipertensi,/komunitas/topic/darah-tinggi-36,"dok sy mau tanya, istri sy bbrp hari kebelakang sakit, saat di periksa tekanan darah tinggi nya naik, pdhal sblm nya blm pernah atau tak ada twkanan darah tinggi, tp bbrpa hari ini bdn nya sering meriang dan bila saat makan tulang pinggul nya terasa lepas yg istri sy rasakang seperti itu, sebetul nya itu penyakit atau gejala sakit apa ya dok"
hipertensi,134,134,hipertensi,/komunitas/topic/kaki-ibu-terasa-sakit-seperti-bisulan,"Selamat malam dok, saya Laeny. Saya punya ibu berusia 54 tahun dan 3 thn trkhr menderita penyakit hipertensi dan harus rutin kontrol, serta sudah tergantung obat amlodipin. Kemudian baru2 ini, dokter memberi diagnosa beliau sakit gangguan jantung dan harus teratur kontrol kemudian diberi dua jenis obat, salah satunya statin apa yah. Nah, yg jadi pertanyaan saya, barusan ibu saya mengeluh ke saya kalau telapak kakinya sakit sekali seperti orang yg bisulan, setiap pagi beliau merasakannya sampai harus berpegangan pada tempat supaya tidak hilang keseimbangan. Beliau sudah konsul ke dokter jantungnya dan katanya itu karena sandalnya saja keras. Kemudian ibu saya sudah ganti sandal spons tapi masih merasakan keluhan itu dan dokternya pun sudah memberikan obat anti nyeri, tetapi hasilnya nihil dok. Saya sempat tanya ke ibu saya apakah merasakan kesemutan, beliau jawab tidak. Beliau juga tidak melihat warna kukunya berubah menjadi hitam atau biru seperti ciri penderita kolestrol tinggi. Perlu dokter ketahui, ibu saya awalnya tidak menderita kolestrol tinggi, beliau langsung menderita hipertensi dan berlanjut terkena gangguan jantung ini. Kira2 kenapa ya kaki ibu saya nyeri dan sakit setiap waktu ya dok?apa yg harus ibu saya lakukan. Tolong dibantu dok. Makasih banyak
"
hipertensi,715,715,hipertensi,/komunitas/topic/tekanan-darah-36,"Saya usia 19 jalan
Untuk seusiaku kalo tekanan darah nya 140/8 itu termasuk darah tinggi?
Tetapi terkadang sy merasakan pusing, nafas tidak teratur, seperti mau pingsan juga.
Jika memang terkena itu, bagaimana saya ingin menurunkan tekanan darah?"
hipertensi,135,135,hipertensi,/komunitas/topic/kepala-terasa-nyeri-dan-panas,"Siang dok.. Saya mau bertanya.. Ibu saya sudah lama Menderita darah tinggi dan setiap hari harus minum obat. Tapi sekarang ibu saya mengeluh kan kepalanya terasa nyeri dan panas dan itu sering.. Kenpa ya dok? Minta solusi nya.. sudah coba ronsen jantung dan hasilnya jantung bengkak apakah itu pengaruh dari darah tinggi?
"
hipertensi,1418,1418,hipertensi,/komunitas/topic/obat-antenol,"Dok,saya mau bertanya tentang penggunaan obat hipertensi antenol yang benar!say tidak ada latar belakang darah ti ggi.tp akhir ini tekanan darah saya tinng dok mencapai 200.trima kasih"
hipertensi,848,848,hipertensi,/komunitas/topic/pembengkakan-punggung-kaki-sebelah-kanan,"Halo dok, saya ingin bertanya.

Ibu saya (36thn) mengalami bengkak di punggung kaki sebelah kanan. Bila ditekan atau dipakai untuk berjalan terasa sakit. Lalu belakangan ini sering merasa pusing juga. Apakah ada hubungannya dengan penyakit hipertensi? Karena ibu saya memang sudah lama menderita hipertensi.

Terima kasih"
hipertensi,642,642,hipertensi,/komunitas/topic/bagaimana-menurunkan-tekanan-darah-diastolik,"Maaf dok ijin bertanya, bagaimana cara menurunkan tekanan darah diastolik yg tinggi (125/100)???obatnya apa? Trimakasih"
hipertensi,993,993,hipertensi,/komunitas/topic/darah-tinggi-pada-usia-20-tahunan,Dok saya mau tanya berapa banyak persentase penduduk yang mengalami penyakit darah tinggi pada usia 20 tahunan? Terima kasih sebelumnya
hipertensi,1043,1043,hipertensi,/komunitas/topic/kerongkongan-terasa-panas-dan-dada-berdebar-setelah-konsumsi-obat,"Selamat malam dokter , saya ingin bertanya sedikit mengenai obat yg dikonsumsi bersamaan dan beragam dok
Ayah saya terkena kolesterol dan hipertensi
Dia mengkonsumsi obat Trolip 300 dan Amlodipine 5 Mg resep dari dokter , kemudian juga meninum obat nyeri otot merk myores ( Tizanidine ) setelah makan sore ini serta setelah itu sekitar 1 jam dia meminum obat trolip dan amlodipine seperti biasa tidak ada masalah setelah kira"" 1 jam kemudian dia meminum obat lagi berbentuk kapsul bewarna merah putih saya kurang paham apa merknya dan kandungannya dok , tapi sekitar setengah jam meminum obat tersebut dia kerasa kerongkongannya panas dan dadanya berdebar disertai lemas saya jadi khawatir
Yg ingin saya tanyakan kenapa ayah saya merasa panas disekitar leher dan kerongkongan dan dada berdebar setelah meminum obat tersebut dok ? Apakah terlalu banyak mengkonsumsi obat secara sekaligus atau ada yg lainnya ya dok mohon jawaban dan sarannya ya dok
Terima kasih banyak dokter
Selamat malam"
hipertensi,999,999,hipertensi,/komunitas/topic/obat-dexamethason-2,"Dok, kalo tekanan darah kita 170/110 terus di suntikan obat dexamthason, bisa gak?"
hipertensi,1179,1179,hipertensi,/komunitas/topic/minum-obat-9,Selamat pagi dok ! Apakah obat allopurinol dan amlodipine 10 bisa diminum bersamaan kalau pagi dok ? Terima kasih
hipertensi,541,541,hipertensi,/komunitas/topic/bolehkan-susu-bear-brand-diminum-pada-penderita-hipertensi,"Halo dok..
Saya mau tanya , ayah saya penderita hipertensi, kolesterol, dan rematik.
Akhir akhir ini masuk rumah sakit karena sesak di dada, dan katanya karena jantungnya.
Jadi ada yang nyaranin minum susu bear brand , tapi belum ada diminum karena belumtau apakah susu nya cocok apa tidak. Soalnya ayah saya punya hipertensi itu, gimana dok? Mohon penjelasannya. Terimakasih."
hipertensi,1367,1367,hipertensi,/komunitas/topic/sering-mimisan-9,"Permisi dok, sya mw nanya,,
Mulai kecil , klo kecapean atau terkena panas mtahari terlalu lama, saya pasti langsung mimisan.
Mkin lama , tamba umur sudah mulai jarang saya mimisan nya dok,, tp knpa sjak saya hmil , klo dah kcapean dan kena panas mtahari , mimisan lagi,,? Kdang sampe 5 kali dlm sehari , darah ny jga bnyak klo dah keluar, trim'$"
hipertensi,515,515,hipertensi,/komunitas/topic/bolehkah-mengkosumsi-obat-bisoprolol-dan-atenolol-secara-bersamaan,"assalamu'alaikum dok... mau tanya apakah boleh meminum obat bisoprolol dan atenolol secara bersamaan bagi pasien yang menderita penyakit ginjal? dan jika tidak boleh alasanya kenapa?
"
hipertensi,44,44,hipertensi,/komunitas/topic/solusi-mengatasi-keram-diwajah,"Hai dokter, saya safiqri saya mau bertanya perihal kondisi ibu saya yang berumur 45 tahun, ibu saya menderita darah tinggi beliau sering mengeluh sakit kepala, kemudian turun keleher, lalu wajah bahkan sampai bibirnya, pertolongan pertama apa yang bisa meredakan rasa keramnya dok?
"
serangan-jantung,2504,2504,serangan-jantung,/komunitas/topic/serangan-jantung-pasca-pasang-ring,"Dok saya laki2 umur 33th.10bulan lalu saya pasang ring jantung di Rs harkit.tpi stlah 10bulan saya kmbali trkena serangan jantung pdhal saya sll mnum obat dan jaga makanan saya.yg saya mau tanyakan apakah sumbatan jantung saya kambuh krn pkerjaan saya yg trll berat dok(apakah kerja
berat bisa mempercepat sumbatan jantung)...apkah ssya harus gnti kerjaaan dok??tlong dijwb.thk"
serangan-jantung,2765,2765,serangan-jantung,/komunitas/topic/nyeri-di-bagian-dada-kiri-bagian-atas,"Dok sy mau tanya.. Akhir ini sy merasakan nyeri di bagian atas dada kiri,bagian ketiak,kemudian menjalar sampai ke pergelangan tangan kiri,juga bagian belakang sebelah kiri dekat ketiak.. Kira2 di sebabkan krn apa itu? Terima kasih"
serangan-jantung,966,966,serangan-jantung,/komunitas/topic/obat-pengencer,"Pagi dok.. ibu saya dikasih obat pengencer clopidogrel 75 mg dari dokter karena dugaan gejala sakit jantung koroner. Setelah minum obt itu, darah menjadi drop 90/60, pusing, mual, mag. Dan darah nya selalu rendah.. apa tidak bahaya? Penggunaan obat apakah bisa dihentikan? Atau bolehkan makan buah bit atau sayuran yg mengandung zat besi atau obat penambah darah untuk menaikan darahnya?"
serangan-jantung,2675,2675,serangan-jantung,/komunitas/topic/apakah-penyebab-pingsan-2-hari-dikarnakan-kolesterol-tinggi,"Pagi dok ibu saya pnya keluhan dgn kolesterol tinggi dok, satu minggu yg lalu bliau anfal selama3 hari beliau jga mempinyai riwayat darah tinggi dok ! Apa penyebabnya ya dok?,terimakasih atas jawabanya."
serangan-jantung,2580,2580,serangan-jantung,/komunitas/topic/ga-tau-penyakit-atw-ap,"mlm dok , saya mau tanya ?
bbrppa hari ne saya sring bngt nyeskk nfs trus skt ulu hati , d srtai mual2 sma pert bgah , knpa ya dok ?"
serangan-jantung,2775,2775,serangan-jantung,/komunitas/topic/penyakit-keringt-dingin,"mlm dok..sya mau brtnya..ank sya sakit udh hmpir smnggu..awalnya pnas yg tinggi hingga 3,9 s.stlh sya priksakn drahnya ke lab..dia mnderita pnyakit demam rematik..trs sya brobt lgi..stlh mnum obt itu..ank sy pnasny trun..bhkan sluruh bdannya dingiiin bngt..tpi kdang ada keringat..keringt itu pun dingin..apakh ank sya terkena demm brdrh jg dok..d kwatirkn pnyakit demam rematik itu meluas..mohon pnjelasanny dok..terima kasih"
serangan-jantung,923,923,serangan-jantung,/komunitas/topic/terkadang-nyeri-dada-sebelah-kiri,"Selamat siang Dok
Dada sebelah kiri saya kadang sering nyeri, disarankan untuk cek asam urat, kolesterol dan gula darah, setelah sy cek dilab klinik hasilnya : asam urat 4,6, gula darah 98, kolesterol 175, LDL 111, HDL 33, Trigliserida 117, Rasio chol/HDL 5,3. Yg sy mau tanyakan gmn dok dengan sakit dada sy, tindakan apa yg perlu sy lakukan. Terima kasih

KAMAL
"
serangan-jantung,2730,2730,serangan-jantung,/komunitas/topic/tengkuk-leher,ミ★αѕѕαℓαмυ'αℓαιкυм..★彡. dok tengkuk saya kalau buat nunduk agak lama kok jadi nyeri apa ini tanda 2 kena kolesterol dok
serangan-jantung,2728,2728,serangan-jantung,/komunitas/topic/hubungan-antara-dm-dan-hipertensi,"dok ,mau tanya ortu saya ada penyakit hipertensi dan di kasih obat diovan 80mg dan amplodipine yang 5mg ,tpi kok masih tinggi aja ya 150 /90yang saya binggung 1 kali sehari 2 tablet apa maksudnya ya dan untuk diabetesnya walau sudah pakai insulin kenapa masih tinggi dan kadang ortu saya suka sakit di dadanya tepatnya di jantung itu knp ya .."
serangan-jantung,2696,2696,serangan-jantung,/komunitas/topic/cedocard-obat-apa,"Met malam Dok. Dok saya barusan priksa ke dr prak tek umum n di diagnosa kena serangan jantung, saya dik asih surat pengantar ke dr spesialis tp blm ada duit jadi saya tunda dulu,saya dikasih obat propranolol dan cedocard. pertanyaan saya kena penyakot jantung macam apa kira2,gejala yg saya rasakan dada psrti tertekan,sakit dari ulu hati sampe lehersprti tecekik.Â Â  trimakasih atas jawabanyaÂ  (slamet)"
serangan-jantung,2529,2529,serangan-jantung,/komunitas/topic/nyeri-dada-87,Dok. Bbrp hari ini kyk ada yg aneh sm dada bgian tengah. Kyj ada yg ganjel gtu tiap batuk sama setelah mkan agak nyeri. Kl ditekan jg sakit. Sakitnya menjalar ke punggung blkg. Mau nafas jg agak susah tp bukan sesak. Ulu hati jg sakit jika ditekan . Itu knp ya dok?
serangan-jantung,2457,2457,serangan-jantung,/komunitas/topic/jantung-75,"Malam dok, saya mau tanya. Kalo penyakit jantung itu menurun (genetik) gak dok? Ibu saya berumur kurang lebih 52 tahun punya penyakit jantung, sedangkan saya anaknya berumur 21 tahun, itu kemungkinan saya terkena turunannya (genetik) atau tidak dok?
Terima kasih."
serangan-jantung,520,520,serangan-jantung,/komunitas/topic/sakit-dada-kiri-hingga-ke-punggung,"Hallo dok, saya wanita usia 22tahun , bulan lalu saya sempat merasakan sering sesak tibatiba , dada terasa berat. Dan sekarang dada sebelah kiri saya nyeri hingga kepunggung , sangat terasa nyeri seperti menjalar dr dada depan ,samping, hingga punggung belakang, nyerinya hilang timbul hingga 2-3jam dr awal terasa nyeri hebat. mohon penjelasannya dok, terimakasih.
"
serangan-jantung,2644,2644,serangan-jantung,/komunitas/topic/sakit-dada-sebelah-kiri-8,"Assalamualaikum' Selamat siang dok, saya mau bertanya. Saya sering sekali mengalami sakit pada bagian dada kiri saya, terkadang sampai punggung jajaran tulang rusuk pokoknya, lengan saya juga terasa kram/sakit. Itu gejala sakit apa ya dok? Terimakasih wassalamulaikum"
serangan-jantung,2640,2640,serangan-jantung,/komunitas/topic/masalah-rasa-nyeri-di-perut,"dok, saya mau tanya .
udah 3 minggu ini perut saya sakit seperti di tusuk-tusuk jarum apabila sesudah makan tetapi ketika saya engga makan, perut saya kembali seperti biasa aj.  dan rasa sakit nya di kiri atas kadang di tengah-tengah kalo di pencet suka sakit banget.
kira-kira itu penyakit apa yah ?
mohon di jawab dok.
terimakasih"
serangan-jantung,2493,2493,serangan-jantung,/komunitas/topic/apa-obatnya-dok-26,Saya sering merasakan tiba tiba dada sebelah kiri sakit seperti jantungnya menyangkut atau apa saya tidak mengerti dok. Itu penyakit apa ya dok dan bagaimana cara penyembuhannya? Terimakasih sebelumnya.
serangan-jantung,928,928,serangan-jantung,/komunitas/topic/akibat-pemasangan-stent,"dok saya mau tanya knpa kalo post primary pci do rca tdak boleh d berikan cedocard atau isdn??
"
serangan-jantung,2453,2453,serangan-jantung,/komunitas/topic/jantung-85,"Malam dok mohon bantuannya untuk studi khasus dalam skripsi ,apakah benar bahwa nilai laboratorium leukosit tinggi, albumin rendah, troponin I tinggi dan CK-MB tinggi merupakan pertanda bahwa terdapat peradangan pada otot jantung?"
