,category,url,question
1041,stroke,/komunitas/topic/cara-mengobati-mati-rasa-bibir-dan-susah-berbicara,"Halo dok.udh beberapa hari ini aku mengalami kaku pada mulut susah nelan dan bebicara..kira apa ya obat nya dok dan penyebab nya...
"
1042,stroke,/komunitas/topic/hb-76,"Hallo dok, jumat ibu saya tiba tiba seluruh badannya sebelah kiri lemas dan tidak bisa bergerak. namun selang beberapa hari kembali pada keadaan normal, namun sekarang kembali lagi tidak bisa digerakan dibagian kiri. setelah dibawa kerumah sakit ternyata stroke.. tetapi tekanan darahnya tidak tinggi.. hanya saja hb nya rendah.. akhirnya kami memutuskan merawat dirumah, obat apa yang harus memulihkan badannya supaya bisa kembali kepada keadaan normal kembali.. Thanks dok.
"
1043,stroke,/komunitas/topic/apa-boleh-di-urut,"Dok,jadi gini saya menggalami gejala stroke ringan di bagian tangan sebelah kanan(seperti susah diangakat) saya mau bertanya apakah boleh di urut di bagian tangan(yang sakit)?
"
1044,stroke,/komunitas/topic/sakit-tenggorokan-448,"Dok,bapak saya sakit tenggorokan.awalnya tdk ada gejala apa"",tiba"" sakit, dibuat mkn dan minum g bisa masuk,pasti kembali lagi kalau g lewat hidung ya lewat mulut.saat q tanya g sakit sebenarnya,cuma tdk bisa dmasukin makanan,suara nya pun berupah kayak orang pilek.apa gara"" minum jamu ya,soalnya beberapa hari sebelumnya beliau minum jamu jarak 3hr minum selama 3X,jamu jago namanya,karena beliau kena gatal"",makanya minum jamu gatal"".mohon solusinya
"
1045,stroke,/komunitas/topic/halusinasi-13,"Assalamu alaikumMalam dok. Sy ingin bertanya, sy sbg anak pasien. Bapak sy 65thn, riwayat stroke, hipertensi, sy baru plg kerja jam 9, tba2 bpk saya lemas drmh, kata ibu sy sr isya, sy bawa ke igd, TD normal, di kasih obat2 syaraf piracetam , vitamin, mecobalamim. Malam mau tidur bapak sy ngelantur, tidur tp tiba2 bangun entah nyari apa, trs tidur lg , ngorok, bangun lg seperti awal, tdur lagi, smp saya ngetik ini pun mash sprti itu, jam 12.48. Kl ditanya masih bsa jawab nyambung dg pertanyaanBpk sy itu hari2nya menjahit, apa mgkin pengaruh kerjaan sibuk, dan jg ibu sy yg orangnya gmpg ngomelDokter, mohon diagnosa dan solusinya?
"
1046,stroke,/komunitas/topic/kesehatan-220,"Hallo dok, semalem saya tiba2 ngerasa kepala saya pusing sekali, terus gak lama kemudian saya merasakan rasa takut setelah itu badan saya terasa mati rasa yg bisa di gerakan hanya mulut tangan saya kaku. Gak lama kemudian membaik dan 30menit kemudian jantung saya terasa berdebar2 cepat sampe saya sulit nafas. Pas saya cek ke dokter katanya tidak apa apa dong hanya di kasih obat saja dan boleh di bawa pulang. Saat siangnya saya minum kopi, tapi selama ini saya kalo misalnya minum kopi tidak ada masalah apa2. Apa dokter tau saya terkena sakit apa? Atau ini efek kopi atau penyebab lainnya?
"
1047,stroke,/komunitas/topic/gangguan-gerak,"Dok, telapak tangan tidak bisa di kontrol bahkan untuk memegang sesuatu saja sulit, apa itu stroke dok?
"
1048,stroke,/komunitas/topic/mengganti-minyak-sawit-ke-minyak-lain,"Dok izin bertanya, saya tipe orang yang suka menggoreng makanan secara deep frying. Tidak setia hari, dalam seminggu mungkin 2-3 kali. Saya berencana mengganti minyak sawit dengan minyak jagung, karena baca dari beberapa sumber minyak jagung cocok untuk deep frying. Pertanyaan saya, hal mana yang sebaiknya saya lakukan? Pertama, lebih baik minyak lain daripada minyak jagung. Kedua, sudah tepat menggunakan minyak jagung. Atau ketiga, sama saja lebih baik tidak mengganti minyak sawit.Dan yang kedua, kalo minyak sawit lebih baik dipake 1x terus diganti. Untuk minyak jagung atau yang lainnya bisakah dipake beberapa kali atau sama saja 1x pake? Terimakasih dok sebelumnya
"
1049,stroke,/komunitas/topic/cara-menyembuhkan-stroke-ringan-2,"assalamualaikum dok, saya mau tanya. ibu saya awalnya cuma jari jempol nya gg bisa di gerakin rasanya seperti kesemutan 4 hari ini kok nular ke kaki sebelah kirinya juga gg bisa digerakin sama sekali. tubuhnya bagian kiri dari tangan sampe kaki semua gg bisa di gerakin tpi bagian kanan semua normal dan saat di cek itu tekanan darahnya 190,90, katanya itu sudah stroke dan sekarang dirawat dirumah aja dengan bantuan obat dari dokter.. trus katanya gak boleh makan apa apa selain sayuran dan buah semangka. kan kasian cuma itu2 aja biar cepat sembuh terus kakinya sama tangannya bisa digerakin trus biar cepat normal harus makan apa aja ya dok..?? kasian soalnya ngeliat ibuku sakit gak bisa ngapa - ngapain...!
Mohon bantuannya ya dokkkk...
"
1050,stroke,/komunitas/topic/jantung-bocor-21,"Assalamuallaikum Dok, Maaf mau tanya, Kakak sya kemarin priksa ke dokter, dan di diagnosa sementara adanya kebocoran jantung sebelah kanan, dan kakak saya toe sebenernya alergi sama obat obatan dan takut operasi. Gejala yg di rasakan kakak saya itu , cepet capek dan lemas, Pusing dan kaki bengkak dok. Kakak saya usia sekitar 42 tahun dan mempunyai riwayat ASMA jg. Dok apa ada solusi lain selain Operasi Dok?
"
1051,stroke,/komunitas/topic/konsultasi-dengan-prof-dr-dr-sarafk,"Malam dokter sy sering kesemutan tangan hingga kaki dan sering sakit kepala seperti di tusuk sy sdh melakukan segala test dr ct-scan hingga MRI dan CT-Angiografi,TCD,EMG,EEG dan pemeriksaan drh tp hslnya semua bagus tdk ada penyumbatan ataupun penyempitan di pembuluh drh di otak dokter saraf di sini (MERAUKE) Sy di ksh terapi obt candesartan 8 Mg,Clopidogrel 75 Mg,Mecobalamin dan racikan utk sakit kepala isinya Ericaf,Ibuprofen,diazepam 2 Mg tp sampai sekarang tdk ada perubahan.Awalnya dokter saraf diagnosanya stroke ringan tetapi ganti dokter beda lg diagnosanya katanya sy ini sakit fibriomyalgia,Sebenarnya sy ini termasuk sakit apa ya dokter...makasih sebelumnya

"
1052,stroke,/komunitas/topic/snh,"AlodokterMohon di bantu penjelasan hasil CT Scan ayah saya :Tampak Lesi Hipoden kecil di corona radiata kanan dan capsula internal kiri, System ventrikel dan cysterna tampak normal, suloi dan gyri tampak prominen, tidak tampak deviasi midline struktur, Pons dan cerebellum tampak normal, Tak tampak klasifikasi abnormal, Orbita dan mastoid, sinus paranasalis tampak baik, tulang calvaria tampak normalKesan: Lacunar infraction di corona radiata kanan dan capsula internal kiri, Brain atrophy
"
1053,stroke,/komunitas/topic/konsumsi-obat-pengencer-darah-mau-cabut-gigi,"Selamat siang dokter, Ibu saya umur 67 thn terkena stroke ringan dan mengkonsumsi obat darah tinggi dan pengencer darah seperti : Omeltec 40 mg, Cordaron 200 dan Xarelto 10 mg.
Gigi depannya keropos dan terpotong, ada sebagian potongan tertanam di gusinya dan tanpak warna hitam, Karena takut terjadi infeksi saya membawanya ke dokter gigi tapi dokter tersebut menolak untuk mencabut giginya karena obat pengencer darah.
Yang ingin saya tanyakan adalah adakah solusi untuk masalah ini ? Selain resiko terjadi infeksi di gigi, ibu saya juga gak bisa memakai gigi palsunya.
Terima kasih.
"
1054,stroke,/komunitas/topic/sakit-kepala-biasa-atau-penyebab-dari-penyakit-stroke,"assalamualaikum..saya ingin tahu dok beberapa hari ini ibu saya sering mengeluh sakit kepala sebelah/migran,dan juga agak sakit flu gitu jadi sering banget hidungnya tuh ""mbeler"" ,,jadi saya juga agak nungging mau kasih obat buat kasih obat biasa buat sakit kepala&flu,atau obat yang yang selalu ibu saya minum kalo lagi tensi nya naik...tapi saya kasih obat ke ibu saya yang buat sakit kepala dan flu. menurut dokter hal itu aman atau tidak untuk ibuk saya ya dok??(pikiran saya waktu kasih obat sakit kepala&flu itu karena ibu saya mbeler banget..trus sering bersin² gitu jadi ya sy pikir pasti kalo lagi flu gitu kepala kan juga agak""bileng/pening"" gitu loo dok,,dan kalo abis minum obatnya ibu saya ya udah kayak biasa aj lagi gitu)menurut dokter hal itu baik atau tidak untuk ibu saya???terimakasih...*maaf kalo kepanjangan ya dok☺️☺️
"
1055,stroke,/komunitas/topic/malam-dok-bapak-saya-kena-stroke-pendarahan-sekarang-masih-di-rumah-sakit-sudah,"Malam dok ... Bapak saya kena stroke pendarahan sekarang masih di rumah sakit..sudah 15hari sekarang keadaanya masih hilang inngatan Dan lumpuh sebelah Kiri... Apakah in masih wajar app darurat... Ilang ingatannya... Mohon di Bantu ya dok penjelasanya
"
1056,stroke,/komunitas/topic/pembulu-darah-putih,"Hallo Dok,paman saya terkena struk udah 1 thn dok setelah melakukan berbagai pengobatan,ada salah satu tempat pengobat kan mengatakan pembulu darah putih sudah mati/tidak berfungsi lagi,sehingga membuat sebagian organ tubuh tidak berfungsi dok.sehingga tidak bisa sembuh selamanya.apa benar dok, tidak ada kemungkinan untuk sembuh? Makasih Dok.
"
1057,stroke,/komunitas/topic/apa-terapi-komlementer-bagi-pasien-snh,"Dok ibu saya sudah terkena strok krna pecah pembuluh darah di otak sudah 10 hari skrg sdh rajal. Kira2 terapi kompkementer bisa tidak konpres di kepala?
"
1058,stroke,/komunitas/topic/sulit-berjalan,"selamat siang dok, saya mau bertanya ayah saya itu kenapa kalau berjalan susah, sangat pelan pelan. padahal tidak asam urat. tapi dulu pernah terkena struk karena darah tinggi. sudah sembuh waktu dibawa pulang dari rumah sakit tapi kenapa sekarang malah jalannya susah sekali? terima kasih.
"
1059,stroke,/komunitas/topic/sebagian-tubuh-kebasmati-rasa,"Selamat malam dok, setelah saya membaca banyak diinternet dan tentu membacanya disini juga ternyata saya benar mengidap penyakit Multiple Sclerosis dok. Gejalanya persis yg dialami diri saya, apa yg harus sya lakukan untuk kesembuhan dan dokter spesialas apa yg hrus saya temui. Terimakasih.
"
1060,stroke,/komunitas/topic/xanthelasma-2,"Halo dokIstri saya mengalami xanthelasma di mata sebelah kiri.. Yg mau saya tanyakan adakah pengobatan untuk penyakit itu tanpa operasi? Seperti pemberian salep atau semacamnya dok? Terima kasih dok..
"
1061,stroke,/komunitas/topic/metabolik-sistematik,"Hallo dok,saya mau tanya kalo penyakit metabolik sistematik tuh apa aja ya dok,terimakasih
"
1062,stroke,/komunitas/topic/merasa-pusing-pasca-minum-obat,"Halo dok, ibu saya beberapa waktu lalu didiagnosis gejala stroke ringan, karna ke Rs cukup jauh untuk memenuhi pengobatan ibu saya dibawa ke klinik dan diberikan beberapa resep obat untuk treatmen stroke nya, namun setelah meminum obat"" yg di resepkan ibu saya merasa pusing, apa yg menyebabkan hal tersebut? Apakah obat nya tidak cocok? Dan hal apa yg harus dilakukan?
"
1063,stroke,/komunitas/topic/lidak-kaku-tidak-bisa-menelan,"hallo dok. mama saya 2 minggu dirumah sakit karna paru paru terendam cairan dan sudah pulang tapi lidah mama sama kaku bahkan tidak bisa menelan makanan, jika ingin minum harus memakai sedotan dan di teteskan langsung ke kerongkongan. bagaimana cara mengatasinya dok ? apa lidah mama saya bisa kembali normal ?
"
1064,stroke,/komunitas/topic/sakit-257,"Hlo dok saya sakit strok ringan awalnya saya rasa sakit kepala sebelah sampai sebagian kaki dan tangan saya mati rasa semua .bisa ga dokter menghilangkannya
"
1065,stroke,/komunitas/topic/contoh-obat-herbal-utk-penderita-hemiparesis,"Mohon informasinya mas/mba dokter apakah masih ada kesempatan untuk pemulihan yg bertahap?
"
1066,stroke,/komunitas/topic/tangan-kanan-sering-kesemutan-dan-lemas,"Dok, tangan kanan ayah saya sering merasa kesemutan dan lemas. Anehnya rasa kesemutan itu muncul malah ketika tidak melakukan aktivitas berat dan akan hilang ketika dipakai bekerja. Untuk menghilangkan rasa kesemutan itu biasanya ayah saya minum jamu dan obat di apotek tp rasa kesemutan itu akan muncul kembali. Pdhl ayah saya bukan perokok dan pengkonsumsi alkohol.Mohon pencerahannya dok! Terimakasih
"
1067,stroke,/komunitas/topic/stroke-122,"Apa hubungannya hiperkolesterolemia terhadap stroke iskemik
"
1068,stroke,/komunitas/topic/stroke-121,"Dok, saya mau tanya. Ibu saya sudah 7 tahun lebih terkena stroke. Sempat sembuh, namun tidak lama kemudian terkena serangan stroke kedua. Nah, apakah ibu saya masih ada kemungkinan untuk sembuh? jika ada kemungkinan, hal apa saja yang harus kami lakukan agar ibu saya bisa sembuh dari strokenya?

Terima kasih dok, mohon dijawab :)
"
1069,stroke,/komunitas/topic/stroke-bukan-dari-komplikasi-penyakit-lain,"Halo dok,,saya mau nanya tentang penyakit stroke suami saya,,sekitar satu setengah tahun yang lalu suami saya terkena stroke,ga lebih dari setengah jam saya bawa suami ke rumah sakit,dan langsung ditanggani dokter,pada saat itu saya mengira suami hanya terkena stroke ringan tapi setelah dirawat 10 hari di rs saya tidak melihat adanya tindakan dan yang signifikan dari pihak rs dan kondisi suami juga tidak banyak berubah,pada awal dirawat dokter mendiagnosa suami terkena stroke akut disebelah kanan tapi tidak secara pasti menyebutkan apakah karena penyumbatan atau pecah pembuluh darah diotak,yang saya lihat dokter seperti ragu dengan diagnosanya dikarenakan tidak ada penyakit disuami saya yang bisa memicu stroke,tekanan darah normal,gula normal,dan suami saya masih berumur 41 tahun,sekarang sudah lebih dari satu setengah tahun kondisi tangan dan kaki kanan suami saya masih belum bisa digerakan,yang mau saya tanyakan adalah apakah benar bila dalam waktu dari kurang 7 jam setelah serangan stroke dapat disembuhkan dengan suntikan bila langsung dibawa ke rs? Dan menurut dokter stroke suami saya dikarenakan apa?karena bukan dari komplikasi penyakit lain,terimakasih
"
1070,stroke,/komunitas/topic/efek-setelah-mengalami-kejang,"Selamat pagi dokter.saya mau tanya apakah pasien yang sebelumnya tidak pernah mengalami kejang, tiba-tiba kejang. Apakah setelah mengalami kejang tersebut, dapat menimbulkan efek pada pasien tersebut?
"
1071,stroke,/komunitas/topic/penderita-stroke-2,"halo dokter,
mau tanya, papa sy berusia 63thn, tinggi 155cm dan berat badan 100kg, ada riwayat stroke di november akhir 2018 dan ada infark di salah satu bagian otaknya (kiri atau kanan nya saya lupa, tp setahu saya sisi bagian kiri nya tidak bs normal seperti awal)
selama ini mengkonsumsi amlodipin 5mg.. lalu senin lalu, 19 agustus 2019 papa saya tiba2 blank, lalu jatuh yg mengakibatkan adanya bocor di kepala nya dan dijahit. Lalu oleh dokter di berikan obat canderin 16 (candesartan cilexetil 16mg) dan amlovas di sarankan utk stop konsumsi
saat ini tekanan darah selalu di 160an apakah tetap hrs lanjut konsumsi canderin 16 atau di kombinasi kan dgn amlovas 5mg utk menekan tekanan darahnya??
"
1072,stroke,/komunitas/topic/gangguan-gerak-kendali-dan-pikiran,"Halo dokter, Saya Ade, perempuan berusia 19 tahun. Saya mau bertanya tentang beberapa hal aneh yang saya alami. Kepala saya sering mengalami gerak ke samping kanan seperti hendak menoleh tetapi tanpa saya kendalikan dan secara tiba tiba. Saya juga mengalami kesulitan dalam membedakan angka 6 dan 8 (butuh beberapa detik untuk saya bisa membedakannya) dan ini dimulai sekitar 4-5 tahun yang lalu. Dan terkadang pikiran saya terasa kosong dalam beberapa detik dan menit (seperti terdiam dan kebingungan dengan sekitar saya, apa yang saya lakukan, mengapa saya berada disini). Terima kasih dokter, mohon bantuannya.
"
1073,stroke,/komunitas/topic/kaku-saat-berjalan,"selamat siang dok, saya pernah menderita stroke lumpuh bagian kanan 3 tahun lalu. Tahun depan saya ingin melaksanakn ibadah haji, apakah ada obat atau terapi apakah supaya tidak kaku saat berjalan dan mengikuti proses selama berhaji.Juga mata yang sering berair saya bekerja didepan komputer , mohon solusinya dok. Terima kasih.
"
1074,stroke,/komunitas/topic/mengapa-kaki-tiba-tiba-lumpuh,"Dok mau tanya. Beberpaa hari lalu kakak saya mengeluh sakit di bagian perutnya. Kemudian dibawa ke RS dan saat masuk ke UGD langsung ditangani oleh perawat. Kemudian saat sudah di pasang infus, kakak saya mengeluh kakinya kesemutan dan selang beberapa jam kaki kirinya tidak bisa digerakkan. Kemudian setelah di opnam di RS yang sama, kedua kakinya tidak bisa digerakkan dan setelah dilakukan pengecekan oleh pihak rumah sakit mereka bilang semuanya normal. Namun tensinya waktu itu 228 tapi kakak saya tidak mengeluhkan apapun seperti sakit kepala atau apapun. Dan akhirnya dokter di rs tersebut angkat tangan karena semua hasil pemeriksaan di rs normal. jadi gimana ya dok ?apa yang harus dilakukan selanjutnya ? terima kasih
"
1075,stroke,/komunitas/topic/penderita-stroke-apakah-boleh-terapi-bekam,"dok saya ingin bertanya..apakah boleh jika seorang penderita stroke melakukan terapi bekam?? apakah hal itu baik/tidak efektif ??apakah ada efek sampingnya atau malah membahayakan bagi penderita stroke itu sendiri??terimakasih...
"
1076,stroke,/komunitas/topic/penyakit-jantung-86,"Assalamualaikum,,, dok saya memiliki jantung yg lemah sejauh ini saya belum periksa mengenai keluhan saya ini masih perasaan aja, krn jantung aku detaknya tuh gak baik terus kalo aku gendong anak bayi lama jantung aku rasanya sakit dan kalo kerja terlalu berat juga jantung aku rasax sakit, dan tangan sering keringat dan bergetar,,,
"
1077,stroke,/komunitas/topic/gejala-stroke-10,"Siang dok.Sy mau tanya.Gejala pertama migren di sertai bagian leher terasa kaku.Rasa sakit itu gk menentu,, terkadang hilang trs datang lagi hilang lagi datang lagi.Sy jadi penasaran kan dok.Sy bawa ronsen hasil ronsenan itu menyatakan bahwa ayah sy mengalami saraf kejepit.Hari ini kambuh lagi.Sy bawa ke RS.Di tensi Darah ayah sy mencapai 140Dn hasil nya baru keluar tadi.Dan dari hasil nya itu ayah sy terkena gejala stroke.Yg saya mau tanyakan.Dari pemeriksaan awal ayah sy di diaknosa saraf kejepit tapi sekarang hasil nya berubah menjadi gejala storke.Apakah gejala stroke itu berawal dari safar itu dok???Apa masih bisa di sembuhkan dok???Bagaimana cara nya agar gejala strok itu tidak datang lagi?Mohon bantuan nya dok.Terimakasih😊
"
1078,stroke,/komunitas/topic/shoulder-pain,"hi, malam dok saya mau tanya shoulder pain sama frozen shoulder penyakit yg sama atau bagaimana ya? apakah gejalanya sama?
"
1079,stroke,/komunitas/topic/kejang-kejang-keluar-darah,"Permisi dok ayah saya punya penyakit stroke sekarang lg tahap penyembuhan.Bapa saya kejang kejang udah 3 kali saya harus gimana ya dok.kejang yg pertama sama kedua itu pas lagi tidur yg ke tiga itu karena ayah saya mau diangkat .Kejang kejang nya juga keluar darah dari mulut ,ada tanda tanda nya ga sih dok sebelum kejang kejang?
"
1080,stroke,/komunitas/topic/stroke-119,"Hello Dok,

Saya punya saudara yang kena stroke ringan. Setelah terkena stroke dia ngiler setiap hari tdk terkendali smp harus pakai gelas aq*a buat tampung liurnya. Mau tanya dok, itu penyebabnya apa ya? bagian mana syaraf yg mati sehingga air liurnya keluar terus?

"
1081,stroke,/komunitas/topic/tangan-terasa-lemas,"Malam dok, saya mau bertanya, akhir2 ini saya penasaran dengan keluhan teman saya, teman saya itu tangan kanannya lemas ga bisa melakukan kegiatan misalnya angkat sendok saat mau makan. Gejala berulang sudah 4x, sudah di CT-Scan, MRI, DSA tp hasilnya katanya pembuluh otak kanan terlalu ke kiri.Tp saya penasaran dengan kondisinya, sebelum lemas tangan kanan itu, kaki kiri sering sakit, pusing hilang setelah di istirahatkan, gejala fisik yg paling menonjol itu ada ruam merah di sekitar dada leher dan muka, ruamnya tidak gatal atau panas.Mohon penjelasannya dok, karena penasaran sering bgt keluar masuk RS tanpa diagnosis jelas. Terimakasih.
"
1082,stroke,/komunitas/topic/hipertensi-dan-stooke,"selamat malam dok.
saya mau tanya,kalau pasien dengan diagnosa hipertensi dan strooke bagaimana posisi tidur yang tepat dan diet yang tepat
terima kasih
"
1083,stroke,/komunitas/topic/bibir-lidah-dan-tangan-serasa-membesar,"Assalamualaikum, dok sy ada riwayat hipertensi, kadang-kadang klo sy ada masalah dan marah-marah kepala saya serasa gliyengan, ga lama disertai bibir, lidah dan jari2 serasa membengkak & terasa berat, pdhl dilihat normal2 aja, apa yg sebaiknya sy/orang disekeliling sy lakukan saat bibir lidah dan tangan sy serasa membesar. Terima kasih
"
1084,stroke,/komunitas/topic/apakah-bisa-sembuh-pantangan-apa-dan-bagaimana-penyembuhan-efektif,"Halo dok,Sebelumnya beberapa hari yang lalu mata ayah saya terluka karna terkena pecahan keramik. Esoknya mata memerah dan berair dan juga bengkak. Lalu wajahnya terlihat tidak simetris karena dibagian bibirnya miring ke kiri. Dokter bilang gejala stroke ringan dan tidak ada kaitannya dengan mata nya yg terluka. Akhirnya dokter merekomendasikan untuk terapi selama 5 hari untuk mendapat hasil yang lebih akurat tentang penyakit ini. Yang saya tanyakan adalah apakah benar ini gejala stroke ringan dan tidak ada kaitannya dengan mata ayah saya yg sebelumnya terluka? Apakah ada kemungkinan wajah ayah saya sembuh/kembali seperti semua? Pengobatan apa yang efektif selain terapi dok? Makanan apa saja yang menjadi pantangan? Dan apakah benar dengan sering mengunyah permen karet kadar gula rendah bisa membantu mengembalikan syaraf"" otot?
"
1085,stroke,/komunitas/topic/tangan-kaki-sebelah-kanan-gemetar-telapak-jari-jari,"Selamat pagi dok saya rudy , saya mau bertanya dok ibuk daya tangan kaki sebelah kanan telapak gemetar terus kenapa ya dok ? Dan sekarang dada terasa gemetar kaget atau bahasa jawa tratak terus dan badan terasa lemas dok tolong dok solusinya .Terimah kasih
"
1086,stroke,/komunitas/topic/penyakit-stroke-apakah-bisa-menyebabkan-penyakit-lain,"dok, saya ingin tanya ibu saya sakit stroke hampir 3 tahun,yang mengharuskan sebelah kiri anggota tubuh ibuk saya tidak berfungsi semana mestinya.dan kemarin ibu saya mengalami seperti sebagian anggota tubuhnya bergerak tanpa disadari oleh ibu saya(sebelah kanan),padahal ibu saya sering dd dipagi hari dan pola makannya selalu saya pantau...menurut dokter,apakah yang dialami ibu saya ini menghawatirkan untuk kesehatan nya ,,dan bagaimana saya harus bertindak dok..
"
1087,stroke,/komunitas/topic/obat-pengencer-darah-apakah-boleh-dikonsumsi-selamanya,"Sore Dok,
Ayah kami didiagnosa mengalami stroke iskemik karena adanya penyumbatan di bagian otak kepala. dan sampai saat ini beliau mengalami kesulitan untuk berkomunikasi dan memori (pikun).. Hasil lab terakhir menunjukkan hb kekentalan darah ayah saya tinggi. Pertanyaan saya :
1. Saran dari dokter syaraf waktu itu untuk obat adalah bahwa ayah saya dianjurkan untuk mengkonsumsi obat pengencer darah selamanya. Apakah itu diperbolehkan dan apakah tidak berbahaya atau menimbulkan efek samping ?
2. Bagaimanakah agar kami dapat memulihkan kemampuan komunikasi dan memori pada ayah kami.
Terima Kasih
"
1088,stroke,/komunitas/topic/medical-check-up-39,"Selamat Siang,
Riwayat Ibu saya adalah stroke. Kami ingin melakukan pencegahan stroke dengan melakukan medical check up. Kami berusia 40tahun.
Medical check up ingin kami lakukan adalah kolestrol hdl,ldl, total kolestrol, trigliserid apakah sudah cukup y? atau harus include Agregasi Trombosit? Dikarenakan budget kami terbatas kami ingin melakukan pengecekan yang inti terlebih dahulu.
Mohon saran dokter.
"
1089,stroke,/komunitas/topic/paha-hangat,"Siang Dokter
Mau bertanya, Paha saya sebelah kanan atas bagian blkg sering muncul terasa hangat.
Tidak ada rasa sakit apa2. terasa nya hangat sekitar 3-5 detik trus hilang.
Knapa yah, bahaya ngga?

"
1090,stroke,/komunitas/topic/stroke-hemoragic-2,"Siang, Dok.Dua minggu yang lalu ayah saya terkena stroke. Hasil diagnosa dokter syaraf, beliau terkena stroke hemoragic karena hipertensi yang mengakibatkan pendarahan di otak. Tangan dan kaki sebelah kiri tidak bisa digerakkan, bicara tidak jelas, penurunan kesadaran, dan beliau juga mengeluh pusing dan kliyengan. Sempat dirawat lima hari di rumah sakit kemudian diizinkan pulang dan rawat jalan. Sampai hari ini belum ada perubahan signifikan. Ayah saya juga masih mengeluh pusing, kira-kira kenapa ya? Apakah pendarahan masih terjadi? Saya berniat untuk membawa ayah saya CT-Scan di luar daerah, karena di daerah saya belum ada RS yang menyediakan fasilitas itu. Jarak tempuh selama 4 jam, apakah aman saat kondisinya masih seperti ini?. Untuk kondisi beliau, CT-Scan kah yg kami perlukan untuk mendapatkan hasil akurat ataukah pemeriksaan MRI?Kemudian, ada yang menyarankan untuk menggunakan alternatif obat China, katanya banyak pasien stroke yg berhasil sembuh. Fungsinya untuk melancarkan aliran darah yg tersumbat. Berdasar yang saya baca-baca di internet, obat pengencer darah tidak cocok untuk pasien stroke hemoragic karena justru akan memperparah pendarahan, lain hal dengan stroke iskemik. Benarkah yang saya baca tersebut?Terima kasih atas jawabannya.
Salam.
"
1091,stroke,/komunitas/topic/mata-pasca-kena-stroke-ringan,"Yth Dokter di Tempat
Selamat pagi, Assallamualaikum Wr. wbr
Dok, mohon penjelasan terkait mata isteri saya ysng beberapa minggu yang lalu terserang stroke ringan, saat ini penghilatan salah satu mata sebelah kiri agak juling, mohon saya diberi solusinya
Terima kasih
Selamat pagi, waalaikumusalam wr. wbr
"
1092,stroke,/komunitas/topic/hasil-ct-scan-19,"Halo dokter, saya mau tanya mengenai hasil ct scan ayah saya.. Tak tampak lesi hiperdens patologis pada parenkim cerebri, tampak herniasi sebagian parenkim otak melalui defek pada os ocipital, sulkus kortikalis dan fissure sylvii kanan kiri tampak normal, differensiasi substansia alba dan grisea tampak baik, ventrikel lateral kanan kiri, iii, dan IV tampak normal, tampak klasifikasi fisiologis pada ganglia basalis kanan kiri, plexus choroideus kanan kiri dan glandula pineal, cisterna perimesencephalic tak menyempit, tak tampak midline shifting , pons dan cerebellum baik, tak tampak kesuraman pada sinus paranasalisKESAN: tak tampak pendarahan intracranial, herniasi sebagian parenkim otak melalui defek pada os ocipital-->malignancy?? , tak tampak tanda peningkatan tekanan intracranial, tak tampak hematosinusTindakan selanjutnya harus gimana dok dan bahaya tidak hasil ct scan diatas ? Dan risiko dari tindakan selanjutnya apa saja?
"
1093,stroke,/komunitas/topic/stroke-116,"Siang dok, ayah saya kan terkena penyakit stroke sebelumnya. Dan ini kambuh lagi, jd td pagi ayah saya jatuh ketika akan meraih kursi, apakah kita harus menolong atau membiarkan? Soalnya katanya kalau stroke jatuh itu tidak boleh ditolong.
"
1094,stroke,/komunitas/topic/kenapa-pasca-stroke-kepala-sering-sakit,"Halo dok saya elis ,setahun lalu saya kena stroke krna hipertensi n stelah dilakukan scan, EEG dan jg MRI hasilnya sama ada penyumbatan di otak kiri setelah dirawat di RS swasta di daerah Tangerang saya mulai membaik n motorikpun Alhamdulillah sdh mulai bagus, nah pertanyaan saya pasca stroke knpa saya jd eror dok,kayak mau ambil apa jadi apa n lbh sering sakit kepala ya dok?padahal saya rutin minum obat dok
"
1095,stroke,/komunitas/topic/lumpuh-kaki-tidak-bisa-berjalan,"AssalamualaikumSelamat sore dokterSaya mau nanya sesuatu ibu saya mengalami lumpuh dibagian kakinya.. Tapi masih bisa bergerak sedikit, tapi tidak bisa berdiri dan berjalan.Sedangkan dibagian tangannya ibu saya bisa bergerak dok. Bisa memegang air botol dan minum sendiri. Apakah ibu saya masih bisa sembuh? Sudah berusia 60+keatas
"
1096,stroke,/komunitas/topic/susu-untuk-penyakit-strok,"Selamat malam dok, saya mau tanya ibu saya umur 63th baru pulang dari rumah sakit kemarin karena penyakit strok, minum susu lewat selang hidung,susu nya udah habis nama susu nya ap
"
